identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005701447;AMCOR FLEXIBLES CAPSULES FRANCE;34839062600052;21 route d'AY BP14, MAREUIL SUR AY;51160;AY;MARNE;GRAND-EST;775154.000000;6883527.000000;2154;2592Z;Fabrication d'emballages métalliques légers;;
0005701467;CHARBONNEAUX BRABANT SA;33578220700120;52 rue de la justice, BP 341;51050;REIMS;MARNE;GRAND-EST;775289.000000;6907880.000000;2154;1084Z;Fabrication de condiments et assaisonnements;;
0005701486;Centre Hospitalier Universitaire de Reims;26510005700495;rue Roger Aubry;51100;REIMS;MARNE;GRAND-EST;723707;2474468;27572;8610Z;Activités hospitalières;;
0005701949;sebastien;41291437600014;28, rue des Près de Lyon;10600;LA CHAPELLE-SAINT-LUC;AUBE;GRAND-EST;776074.000000;6801861.000000;2154;2561Z;Traitement et revêtement des métaux;;
0005702701;PSES (Montier en Der);32238691300022;21 bis rue Thibault;52220;MONTIER-EN-DER;HAUTE-MARNE;GRAND-EST;832256.000000;6822764.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005702905;MARIE;73385002800016;Rue de Vaucourt;52200;LANGRES;HAUTE-MARNE;GRAND-EST;876395.000000;6751747.000000;2154;2562B;Mécanique industrielle;;
0006400545;REYNAUD ET FILS;60298036900022;620 Route d'Apt;84210;SAINT-DIDIER;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;5.116550;44.020300;4326;2053Z;Fabrication d'huiles essentielles;;
0006400870;ROUTIERE DU MIDI;34907675200014;Route de Marseille, B.P 24;05000;GAP;HAUTES-ALPES;PROVENCE-ALPES-COTE-D'AZUR;942340.000000;6386574.000000;2154;4211Z;Construction de routes et autoroutes;;
0006400825;ARKEMA france;31963279000055;Usine de St Auban;04160;CHATEAU-ARNOUX-SAINT-AUBAN;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE-D'AZUR;940257.000000;6334348.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006412677;ASELI AVIGNON  (ex LARCOS);53192106200026;Route de Châteaurenard, Quartier des Grandes Vignes;13550;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;851543.000000;6311707.000000;2154;6820B;Location de terrains et d'autres biens immobiliers;;
0007000786;ONDULYS Lille;48369862700013;1, rue Charles Saint-Venant, LOMME;59160;LILLE;NORD;HAUTS-DE-FRANCE;700498.000000;7059968.000000;2154;1721A;Fabrication de carton ondulé;;
0006208897;MEUSE COMPOST;47795283200012;16 bis rue Mohan;55200;GEVILLE;MEUSE;GRAND-EST;899373.000000;6856853.000000;2154;3811Z;Collecte des déchets non dangereux;;
0007201731;PAPETERIE DU POITOU;32578058300036;Les Fonds de la Tricherie, 21 avenue de Bordeaux;86490;BEAUMONT;VIENNE;NOUVELLE-AQUITAINE;503797.000000;6628384.000000;2154;1721C;Fabrication d'emballages en papier;;
0057600151;SCEA GENE CAUX;39232757300011;42 rue du Hameau Fauque;76640;FAUVILLE-EN-CAUX;SEINE-MARITIME;NORMANDIE;528747.000000;6952614.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0057600537;SCEA CHEDRU ELEVAGE;39775716200011;1478 route des Piscats;76280;FONGUEUSEMARE;SEINE-MARITIME;NORMANDIE;505114.000000;6954958.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005100364;Godin SA;83548029400015;532 Rue Sadi Carnot;02120;GUISE;AISNE;HAUTS-DE-FRANCE;745211.000000;6978666.000000;2154;2752Z;Fabrication d'appareils ménagers non électriques;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0006506240;Chaufferie de GRENELLE;54209732400058;10 Place de Brazzaville;75015;PARIS-15E-ARRONDISSEMENT;PARIS;ILE-DE-FRANCE;2.286090;48.850710;4326;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0003800514;SYMEVAD;20000720100037;"Lieu dit ""Le Fond de Quiery""";62490;VITRY-EN-ARTOIS;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698461.000000;7027264.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0003800654;AMIVAL SAS;75293145100013;Parc d'activités de l'Aérodrome Ouest, Rue Marc Jodot;59220;ROUVIGNIES;NORD;HAUTS-DE-FRANCE;731407.000000;7026215.000000;2154;8292Z;Activités de conditionnement;;
0005101064;AOC (ex ALIANCYS FRANCE SAS ex DSM);40037000300032;AVENUE DU VERMANDOIS;60200;COMPIEGNE;OISE;HAUTS-DE-FRANCE;689112.000000;6926048.000000;2154;2016Z;Fabrication de matières plastiques de base;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0005101067;CIE Compiègne SAS;50155189900013;12 rue du Four St Jacques;60200;COMPIEGNE;OISE;HAUTS-DE-FRANCE;685226.000000;6921697.000000;2154;2562B;Mécanique industrielle;;
0005500010;ETABLISSEMENT HUON SAS;30154900200014;COAT COULS;22140;BEGARD;COTES-D'ARMOR;BRETAGNE;184556;2417965;27572;2015Z;Fabrication de produits azotés et d'engrais;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0005207803;SEMO PACKAGING;08588024300036;Route nationale 134;64680;OGEU-LES-BAINS;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;415383.000000;6235813.000000;2154;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0005201403;ATOMLAC SA;78412441400029;Courréjean, 12-16 Chemin de la Caminasse - BP 57;33883;VILLENAVE-D'ORNON;GIRONDE;NOUVELLE-AQUITAINE;420976.000000;6414369.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0005201541;GASCOGNE FLEXIBLE;31275734700058;1, Rue Louis Blanc, B.P. n° 78;40100;DAX;LANDES;NOUVELLE-AQUITAINE;373833.000000;6296848.000000;2154;1712Z;Fabrication de papier et de carton;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006412227;SIRTOM D'APT;25840251000014;Lieu dit  Dromel;84390;SAULT;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;893094.000000;6334423.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005402120;S.A.R.L ENTZ AS AUTO SPORT Arc sur Tille;33252546800028;ZA Village, Angle chemin rural 13 et chemin vicinal;21560;ARC-SUR-TILLE;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;865390.000000;6694260.000000;2154;4532Z;Commerce de détail d'équipements automobiles;;
0006602641;HYDRAPRO SAS;48994118700010;lieu dit de Pazac Route de Meyne;30210;LEDENON;GARD;OCCITANIE;822741.000000;6311110.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;;
0007200102;CDMR Genouillac;67182020700163;Les Fayards - Les Mouillères;16270;GENOUILLAC;CHARENTE;NOUVELLE-AQUITAINE;513878.000000;6529042.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0010500191;SOGRAP;39912557400034;Aiguilly;42720;VOUGY;LOIRE;AUVERGNE-RHONE-ALPES;785722.000000;6553253.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006004473;TULLE AGGLO ISDI;24192720100012;Puy Limond;19150;LADIGNAC-SUR-RONDELLES;CORREZE;NOUVELLE-AQUITAINE;606683.000000;6459360.000000;2154;8411Z;Administration publique générale;;
0006201218;NEOLOR;33525606100011;ZI Sainte Agathe, Rue du Ruisseau;57190;FLORANGE;MOSELLE;GRAND-EST;927707.000000;6917137.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007001211;BOSTIK;33211009700059;70 rue de LILLE;59710;AVELIN;NORD;HAUTS-DE-FRANCE;706560.000000;7049617.000000;2154;2052Z;Fabrication de colles;;
0005302566;LE FEUVRIER;33756462900026;RUE THIMONNIER - ZI LA CROCHERE;61100;FLERS;ORNE;NORMANDIE;437250.000000;6853599.000000;2154;3832Z;Récupération de déchets triés;;
0005603116;SARL ULMANN;49820771100033;Lieu dit Le marais;63430;LES MARTRES-D'ARTIERE;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;720811.000000;6525788.000000;2154;3832Z;Récupération de déchets triés;;
0005701054;MAGOTTEAUX S.A.;30439856300011;1 bis Rue Général Sarrail;08320;AUBRIVES;ARDENNES;GRAND-EST;826518.000000;7002888.000000;2154;2452Z;Fonderie d'acier;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0003200923;SIRTOM de Maurienne (ISDI de Plan d'Arc);25730145700020;ISDI de Plan d'Arc, Lieu-dit L'épine;73870;SAINT-JULIEN-MONT-DENIS;SAVOIE;AUVERGNE-RHONE-ALPES;966734.000000;6467194.000000;2154;3900Z;Dépollution et autres services de gestion des déchets;;
0005512748;SMITRED OUEST D'ARMOR;25220316100028;Kerduel;22560;PLEUMEUR-BODOU;COTES-D'ARMOR;BRETAGNE;221987.000000;6870685.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005600125;TEIL SAS;32740991800023;970 avenue Jean Ferrat;15130;ARPAJON-SUR-CERE;CANTAL;AUVERGNE-RHONE-ALPES;656986.000000;6421378.000000;2154;4399B;Travaux de montage de structures métalliques;;
0005601442;SAINT REMY INDUSTRIE;39862913900013;Rue de l'Embarcadere;03600;COMMENTRY;ALLIER;AUVERGNE-RHONE-ALPES;680461.000000;6577869.000000;2154;2454Z;Fonderie d'autres métaux non ferreux;1.(e);Broyeurs à charbon d'une capacité d'une tonne heure
0010005646;SMICTOM DE SOLOGNE;25410041500028;ZI des Loiattières;45240;LA FERTE-SAINT-AUBIN;LOIRET;CENTRE;619704.000000;6736628.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006400113;SERAHU;03552140000032;ZI des Lauves, Avenue Henri Becquerel;83340;LE LUC;VAR;PROVENCE-ALPES-COTE-D'AZUR;969526.000000;6258390.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0057908869;SCEA AVICOLE SEGOVOL;39088416100014;6 LIEU DIT SEGORA;79350;FAYE-L'ABBESSE;DEUX-SEVRES;NOUVELLE-AQUITAINE;445574.000000;6642005.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0005701735;LUZEAL;50894796700016;Voie Chanteraine;51520;RECY;MARNE;GRAND-EST;797338.000000;6878342.000000;2154;1091Z;Fabrication d'aliments pour animaux de ferme;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0010012771;Déchèterie de Vauzelle;24370046500012;LOCHES SUD TOURAINE déchèterie de Vauzelle, ZA de Vauzelles -Avenue Georges Pompidou;37600;LOCHES;INDRE-ET-LOIRE;CENTRE;47.140270;99273.000000;;8411Z;Administration publique générale;;
0009000287;AIA de Bretagne - Antenne de Landivisiau;15000028900044;AIA de Bretagne BCRM de Brest-GSBdD BSL-Antenne Landivisiau BP 700 29240 Brest Cedex 9;29400;SAINT-SERVAIS;FINISTERE;BRETAGNE;121114.534400;111996.390400;;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;;
0058000563;SCEA DE L'AVRE;33868360000013;8, Grande Rue;80700;GRIVILLERS;SOMME;HAUTS-DE-FRANCE;678992.000000;6951177.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0007000959;LAVANORD;95039076500028;ZI les Botiaux, RN 17;62820;LIBERCOURT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698607.000000;7042944.000000;2154;4520B;Entretien et réparation d'autres véhicules automobiles;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005701871;BRUHAT;73732002800019;6 rue Pasteur;51300;VITRY-LE-FRANCOIS;MARNE;GRAND-EST;817837.000000;6848195.000000;2154;3832Z;Récupération de déchets triés;;
0005703286;STEPHAN;30192209200020;Chemin départemental n°32;10260;VIREY-SOUS-BAR;AUBE;GRAND-EST;797522.000000;6781725.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005703294;TERRALYS;34530688000203;Lieu-dit L'enterrement au Diable;10140;BOSSANCOURT;AUBE;GRAND-EST;818489.000000;6800009.000000;2154;7112B;Ingénierie, études techniques;;
0057200334;SARL NCA;43899338800034;LES ECONARDS;72330;CERANS-FOULLETOURTE;SARTHE;PAYS-DE-LA-LOIRE;479099.000000;6752348.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0003700022;SYDED DU LOT;25460139600016;La Coupille;46320;LIVERNON;LOT;OCCITANIE;609027.000000;6396082.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005800413;REVIMA;54207132900024;1, avenue du Latham 47, BP 1;76490;CAUDEBEC-EN-CAUX;SEINE-MARITIME;NORMANDIE;536727.000000;6938250.000000;2154;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005800416;POCHET DU COURVAL;01698006200018;Usine de Guimerville, BP 38;76340;BLANGY-SUR-BRESLE;SEINE-MARITIME;NORMANDIE;607260.000000;6977293.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0005800419;Connecteurs Electriques Deutsch;38947030300014;17, rue Lavoisier, Zone Industrielle 2 - B.P. 117;27000;EVREUX;EURE;NORMANDIE;512206;2447889;27572;2733Z;Fabrication de matériel d'installation électrique;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0010000013;PARKER HANNIFIN MANUFACTURING FRANCE SAS;52339472400026;14 rue du Bois Blanc, CS 50601;18106;VIERZON;CHER;CENTRE;632737.000000;6678509.000000;2154;2812Z;Fabrication d'équipements hydrauliques et pneumatiques;;
0054201420;HYPERMARCHE AUCHAN;41040946000731;Montravel;42390;VILLARS;LOIRE;AUVERGNE-RHONE-ALPES;804938.000000;6487206.000000;2154;4711F;Hypermarchés;;
0007207840;CDA La Rochelle;24170043400020;Les Rochettes;17180;PERIGNY;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;386115.000000;6570396.000000;2154;8411Z;Administration publique générale;;
0006705580;SAFRAN LANDING SYSTEMS;71201953800123;1-9 rue Antoine de Saint Exupéry;67129;MOLSHEIM;BAS-RHIN;GRAND-EST;1032201.000000;6835033.000000;2154;3030Z;Construction aéronautique et spatiale;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006103253;Nicolas Le Douaron;69203969600020;53 ,rue Alfred Fredet;38190;VILLARD-BONNOT;ISERE;AUVERGNE-RHONE-ALPES;928274.000000;6466303.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006103304;MOBIDECOR;53746880300037;26 route de Saint Marcellin;42160;BONSON;LOIRE;AUVERGNE-RHONE-ALPES;794437.000000;6491930.000000;2154;3101Z;Fabrication de meubles de bureau et de magasin;;
0006103307;WALOR LCF (ex. ALTIA, HALBERG PRECISION);80790549200029;Rue Antoine Lavoisier, ZI du Bec;42500;LE CHAMBON-FEUGEROLLES;LOIRE;AUVERGNE-RHONE-ALPES;802197.000000;6477566.000000;2154;2562B;Mécanique industrielle;;
0006811502;DECHARGE;21650127000013;Chemin St Martin décharge du chemin St Martin;65130;CAPVERN;HAUTES-PYRENEES;OCCITANIE;483161.000000;6225557.000000;2154;3811Z;Collecte des déchets non dangereux;;
0006112084;NOVACYL - Etablissement de ROUSSILLON;53321377300047;Rue Gaston Monmousseau, Plateforme chimique de Roussillon;38150;SALAISE-SUR-SANNE;ISERE;AUVERGNE-RHONE-ALPES;840676.000000;6474509.000000;2154;2110Z;Fabrication de produits pharmaceutiques de base;;
0007201199;ORTEC SERVICES ENVIRONNEMENT SAS;79020892000039;Rue du Sud, Zone Industrielle de Saint-Florent;79000;NIORT;DEUX-SEVRES;NOUVELLE-AQUITAINE;433624.000000;6583251.000000;2154;3822Z;Traitement et élimination des déchets dangereux;;
0006200139;CROWN BEVCAN;32720537300027;Parc Eiffel Energie, 203, Boulevard de Finlande;54670;CUSTINES;MEURTHE-ET-MOSELLE;GRAND-EST;930461.000000;6858655.000000;2154;2592Z;Fabrication d'emballages métalliques légers;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0055302854;GAEC SEMIS (LE);82161355100018;LE SEMIS;53300;SAINT-FRAIMBAULT-DE-PRIERES;MAYENNE;PAYS-DE-LA-LOIRE;435391.000000;6813333.000000;2154;0150Z;Culture et élevage associés;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0055500215;SARL TOJAPIGS;78181531100035;RUE NAPOLEON;55150;DOMBRAS;MEUSE;GRAND-EST;879055.000000;6924433.000000;2154;0149Z;Élevage d'autres animaux;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0052204022;EARL DE LA VILLE GLE;38827031600010;LA VILLE GLE, PLOUBALAY;22650;PLOUBALAY;COTES-D'ARMOR;BRETAGNE;320088.000000;6839789.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0009000299;61 RA;15000057800016;QUARTIER GÉNÉRAL D'ABOVILLE  L-D CHAMP L'ETRAIN-ET-DIVERS;52000;VILLIERS-LE-SEC;HAUTE-MARNE;GRAND-EST;5.056251;48.079509;4326;8422Z;Défense;;
0006201721;CENTRE DE PRODUCTION THERMIQUE EDF;55208131739735;route de la centrale;57270;RICHEMONT;MOSELLE;GRAND-EST;931326.000000;6913856.000000;2154;3511Z;Production d'électricité;;
0006201812;LEACH INTERNATIONAL EUROPE;55210795500031;2, Rue Goethe C.S. 50004;57430;SARRALBE;MOSELLE;GRAND-EST;994148.000000;6883861.000000;2154;2712Z;Fabrication de matériel de distribution et de commande électrique;;
0006202274;NORSKE SKOG;34969064400035;Route Jean Charles Pellerin;88190;GOLBEY;VOSGES;GRAND-EST;954319.000000;6795208.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0007211747;ISDI Arthenac CdC Haute Saintonge;20004152300180;Déchetterie Les Fonts Blanches;17520;ARTHENAC;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;439872.000000;6493693.000000;2154;8411Z;Administration publique générale;;
0006205633;EDF Direction Production Ingénierie;55208131787155;BP 40647;57140;LA MAXE;MOSELLE;GRAND-EST;932837.000000;6899816.000000;2154;3511Z;Production d'électricité;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006601593;SMICTOM RHONE GARRIGUES;25300132500039;160 CHEMIN DES SABLEYES;30400;VILLENEUVE-LES-AVIGNON;GARD;OCCITANIE;4.752319;43.975486;4326;3811Z;Collecte des déchets non dangereux;;
0007006020;CCPC DECHETERIE ORCHIES;20004196000010;Zac de la carrière dorée;59310;ORCHIES;NORD;HAUTS-DE-FRANCE;717317.000000;7041028.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0052205006;EARL DE LANEGOFF;38811395300011;LANEGOFF;22460;LE QUILLIO;COTES-D'ARMOR;BRETAGNE;263806.000000;6810003.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
